B525_rep1,V525_rep1,frac_retained_post_gate_rep1,total_events_rep1,well,B525_rep2,V525_rep2,frac_retained_post_gate_rep2,total_events_rep2,B525_mean,B525_std,V525_mean,V525_std,525_mean,525_std
0.9917587939698493,2.13748743718593,0.6818986927475404,103882.0,A01,1.1123618090452263,2.13748743718593,0.5255388176986534,122676.0,1.0520603015075378,0.06030150753768848,2.13748743718593,0.0,1.5947738693467337,0.06030150753768848
2.197788944723618,1.655075376884422,0.7603178696619769,104697.0,A02,2.2279396984924627,1.655075376884422,0.7271159079378258,108405.0,2.2128643216080404,0.015075376884422287,1.655075376884422,0.0,1.9339698492462312,0.015075376884422287
1.896281407035176,1.6852261306532665,0.737154866294659,110392.0,A03,1.9867336683417087,1.7455276381909548,0.6932494624802317,112554.0,1.9415075376884423,0.045226130653266416,1.7153768844221107,0.03015075376884413,1.8284422110552765,0.0543550443537285
2.288241206030151,1.805829145728643,0.7485796931570041,105787.0,A04,2.2279396984924627,1.8359798994974876,0.6852510978892195,112944.0,2.258090452261307,0.03015075376884413,1.8209045226130653,0.015075376884422287,2.039497487437186,0.033709567499996825
2.288241206030151,1.383718592964824,0.7713419621806284,103915.0,A05,2.288241206030151,1.3535678391959798,0.6339706772089477,120657.0,2.288241206030151,0.0,1.3686432160804018,0.015075376884422065,1.8284422110552763,0.015075376884422065
2.378693467336683,1.4741708542713567,0.7567567567567568,104784.0,A06,2.348542713567839,1.4138693467336685,0.7031185884283956,112102.0,2.363618090452261,0.015075376884421843,1.4440201005025126,0.03015075376884413,1.9038190954773868,0.03370956749999663
1.896281407035176,1.5043216080402009,0.748615683926968,106912.0,A07,2.13748743718593,1.7153768844221111,0.7410851271560742,107545.0,2.016884422110553,0.12060301507537696,1.609849246231156,0.10552763819095512,1.8133668341708544,0.1602534544633367
0.0,0.026934673366834527,0.6042512947534339,111025.0,A09,0.7505527638190954,1.7153768844221111,0.715744773321985,110443.0,0.7505527638190954,0.08940301507537661,1.7153768844221111,0.04470150753768863,1.2329648241206033,0.09995560955099043
0.9013065326633165,2.0168844221105533,0.767756823727467,105734.0,A10,1.0219095477386935,2.2279396984924627,0.6586279169699467,114031.0,0.961608040201005,0.06030150753768848,2.122412060301508,0.10552763819095468,1.5420100502512564,0.12154157409495293
2.4691457286432157,1.896281407035176,0.7747410203381342,107827.0,A11,2.4992964824120603,1.896281407035176,0.7483848873586197,108042.0,2.484221105527638,0.015075376884422287,1.896281407035176,0.0,2.1902512562814067,0.015075376884422287
2.348542713567839,2.13748743718593,0.691750038901958,109249.0,B01,2.348542713567839,2.13748743718593,0.7302115987460815,107184.0,2.348542713567839,0.0,2.13748743718593,0.0,2.2430150753768845,0.0
2.2580904522613063,1.896281407035176,0.7628981171103785,108291.0,B02,2.2580904522613063,1.8359798994974876,0.7319306792614217,107558.0,2.2580904522613063,0.0,1.8661306532663318,0.03015075376884413,2.0621105527638193,0.03015075376884413
2.288241206030151,1.655075376884422,0.7627720253969459,105367.0,B03,2.288241206030151,1.655075376884422,0.7303973167294071,112102.0,2.288241206030151,0.0,1.655075376884422,0.0,1.9716582914572864,0.0
2.1676381909547735,1.5043216080402009,0.7529335010951116,107295.0,B04,2.13748743718593,1.4440201005025126,0.685966146199653,106635.0,2.1525628140703517,0.015075376884421843,1.4741708542713567,0.03015075376884413,1.8133668341708542,0.03370956749999663
2.1073366834170852,1.6852261306532665,0.7409330316487189,106513.0,B05,2.0771859296482407,1.6249246231155778,0.7334559510027262,107108.0,2.092261306532663,0.015075376884422287,1.6550753768844222,0.03015075376884435,1.8736683417085427,0.033709567499997026
1.9867336683417087,1.5344723618090454,0.7490974231776216,108855.0,B06,1.9565829145728642,1.5043216080402009,0.6840122941354132,112574.0,1.9716582914572864,0.015075376884422287,1.5193969849246232,0.015075376884422287,1.7455276381909548,0.021319802447835854
2.0771859296482407,1.383718592964824,0.7657818693735413,107972.0,B07,2.0168844221105533,1.3535678391959798,0.7168133620417834,111001.0,2.047035175879397,0.030150753768843686,1.3686432160804018,0.015075376884422065,1.7078391959798993,0.03370956749999633
2.197788944723618,1.6249246231155778,0.7675840101013,104541.0,B08,1.896281407035176,1.3535678391959798,0.7349714992874822,106664.0,2.047035175879397,0.1507537688442211,1.6249246231155778,0.04470150753768863,1.8359798994974874,0.1572416089871853
2.2580904522613063,1.1726633165829146,0.7665098867344979,104180.0,B09,2.1073366834170852,1.1726633165829146,0.7343470403375858,112327.0,2.182713567839196,0.07537688442211055,1.1726633165829146,0.0,1.6776884422110552,0.07537688442211055
2.1676381909547735,1.7153768844221111,0.7628691103445662,105524.0,B11,2.1676381909547735,1.6852261306532665,0.7295926864925885,108074.0,2.1676381909547735,0.0,1.7003015075376888,0.015075376884422287,1.9339698492462312,0.015075376884422287
2.4088442211055274,2.0771859296482407,0.6234402028785919,119086.0,C01,2.348542713567839,2.1073366834170852,0.7327795181621541,107256.0,2.3786934673366833,0.03015075376884413,2.092261306532663,0.015075376884422287,2.235477386934673,0.033709567499996825
2.13748743718593,1.5043216080402009,0.7388742468208964,112689.0,C02,0.0,0.0,0.00016787778497254,41697.0,2.13748743718593,0.08940301507537661,1.5043216080402009,0.04470150753768863,1.8209045226130653,0.09995560955099043
2.13748743718593,1.4741708542713567,0.7442929799362223,110697.0,C03,0.0,0.0,0.000595214475616047,25201.0,2.13748743718593,0.08940301507537661,1.4741708542713567,0.04470150753768863,1.8058291457286433,0.09995560955099043
2.13748743718593,1.5947738693467337,0.7424769102365383,109031.0,C04,2.0771859296482407,1.5344723618090454,0.7301505306181634,110343.0,2.1073366834170852,0.030150753768844574,1.5646231155778896,0.03015075376884413,1.8359798994974874,0.042639604895671396
2.288241206030151,1.4440201005025126,0.6911443164435533,115711.0,C05,2.2279396984924627,1.4440201005025126,0.7159397846364389,111068.0,2.258090452261307,0.03015075376884413,1.4440201005025126,0.0,1.8510552763819097,0.03015075376884413
1.5646231155778896,1.7756783919597985,0.7551700064153364,105996.0,C06,1.5646231155778896,1.7455276381909548,0.6931538190777895,113640.0,1.5646231155778896,0.0,1.7606030150753766,0.015075376884421843,1.662613065326633,0.015075376884421843
1.5947738693467337,1.7455276381909548,0.7618521657160813,105023.0,C07,1.8661306532663313,1.4440201005025126,0.7565850517904145,105618.0,1.7304522613065325,0.1356783919597988,1.7455276381909548,0.04470150753768863,1.7379899497487437,0.14285254922800233
1.9565829145728642,1.5646231155778896,0.6608875298057846,109878.0,C08,1.896281407035176,1.5043216080402009,0.6888865092538059,112062.0,1.92643216080402,0.03015075376884413,1.5344723618090452,0.03015075376884435,1.7304522613065325,0.042639604895671236
0.9013065326633165,2.13748743718593,0.6945081107972212,112566.0,C09,0.8711557788944724,2.0771859296482407,0.6704997054699621,120531.0,0.8862311557788944,0.015075376884422065,2.1073366834170852,0.030150753768844574,1.49678391959799,0.03370956749999712
0.9917587939698493,2.0771859296482407,0.7560841598696488,105561.0,C10,1.0822110552763817,2.2580904522613063,0.654802539583279,115137.0,1.0369849246231155,0.045226130653266194,2.1676381909547735,0.09045226130653283,1.6023115577889446,0.10112870249999058
0.9314572864321606,2.047035175879397,0.7466491950580307,106840.0,C11,0.9917587939698493,2.0168844221105533,0.724514323640734,111494.0,0.961608040201005,0.03015075376884435,2.031959798994975,0.015075376884421843,1.49678391959799,0.033709567499996825
0.0,0.0,0.0004124197254462971,50919.0,D01,2.288241206030151,1.4741708542713567,0.7446536333045969,107877.0,2.288241206030151,0.08940301507537661,1.4741708542713567,0.04470150753768863,1.8812060301507538,0.09995560955099043
2.2279396984924627,1.6852261306532665,0.7490575744820167,106905.0,D02,2.197788944723618,1.5646231155778896,0.7309079920884917,109208.0,2.2128643216080404,0.015075376884422287,1.624924623115578,0.06030150753768848,1.918894472361809,0.06215737124046733
2.1676381909547735,1.5947738693467337,0.745860465116279,107500.0,D04,2.0771859296482407,1.5947738693467337,0.675995146930255,112094.0,2.122412060301507,0.045226130653266416,1.5947738693467337,0.0,1.8585929648241204,0.045226130653266416
2.0771859296482407,1.8359798994974876,0.7584856274830568,106975.0,D05,2.047035175879397,1.9264321608040205,0.7496326110357092,106835.0,2.062110552763819,0.015075376884421843,1.881206030150754,0.045226130653266416,1.9716582914572864,0.04767252754022682
2.0168844221105533,1.7153768844221111,0.7403034805709398,111045.0,D06,2.0168844221105533,1.655075376884422,0.7140633061486799,110479.0,2.0168844221105533,0.0,1.6852261306532665,0.030150753768844574,1.85105527638191,0.030150753768844574
2.0771859296482407,1.5646231155778896,0.7765627238431785,104705.0,D07,1.9867336683417087,1.4741708542713567,0.691757790780799,113307.0,2.0319597989949747,0.04522613065326597,1.5193969849246232,0.045226130653266416,1.775678391959799,0.06395940734350661
2.0771859296482407,1.5344723618090454,0.7512524030038732,105597.0,D08,2.0168844221105533,1.5043216080402009,0.6759854925000821,121868.0,2.047035175879397,0.030150753768843686,1.5193969849246232,0.015075376884422287,1.78321608040201,0.03370956749999643
2.348542713567839,1.3535678391959798,0.7655259222804792,105662.0,D09,2.2580904522613063,1.2631155778894474,0.6970253428949383,114904.0,2.3033165829145728,0.045226130653266416,1.3083417085427136,0.045226130653266194,1.805829145728643,0.06395940734350677
2.3183919597989955,1.4440201005025126,0.7270105161324997,111638.0,D10,1.655075376884422,0.5997989949748743,0.6939839973784101,109857.0,2.3183919597989955,0.08940301507537661,1.4440201005025126,0.04470150753768863,1.881206030150754,0.09995560955099043
0.0,0.0,0.0005715102157451065,34995.0,D11,2.529447236180905,0.9616080402010052,0.7217846574095151,109825.0,2.529447236180905,0.08940301507537661,0.9616080402010052,0.04470150753768863,1.745527638190955,0.09995560955099043
2.0771859296482407,2.0168844221105533,0.7761964794322267,107085.0,E01,2.047035175879397,1.9565829145728642,0.7152339337472308,114199.0,2.062110552763819,0.015075376884421843,1.9867336683417087,0.030150753768844574,2.0244221105527638,0.033709567499997026
2.3183919597989955,1.9867336683417087,0.7590721856393299,104633.0,E02,2.2279396984924627,1.896281407035176,0.6398409739152604,125514.0,2.273165829145729,0.045226130653266416,1.9415075376884423,0.045226130653266416,2.1073366834170857,0.06395940734350693
2.348542713567839,1.7455276381909548,0.7501491604398102,105591.0,E03,2.3183919597989955,1.6852261306532665,0.7440979171299384,107928.0,2.3334673366834173,0.015075376884421843,1.7153768844221107,0.03015075376884413,2.0244221105527638,0.03370956749999663
2.1676381909547735,1.7153768844221111,0.7471635587508425,106824.0,E04,2.1073366834170852,1.6249246231155778,0.7127755804260301,112762.0,2.1374874371859294,0.03015075376884413,1.6701507537688445,0.04522613065326664,1.9038190954773868,0.05435504435372868
1.1726633165829146,2.197788944723618,0.7535813970683377,108198.0,E05,1.1123618090452263,2.13748743718593,0.7045499047652954,112354.0,1.1425125628140704,0.03015075376884413,2.167638190954774,0.03015075376884413,1.6550753768844222,0.04263960489567108
1.2329648241206028,2.1676381909547735,0.7691559595279508,106938.0,E06,1.1425125628140704,2.0771859296482407,0.6803234832337798,114009.0,1.1877386934673366,0.045226130653266194,2.122412060301507,0.045226130653266416,1.655075376884422,0.06395940734350677
1.9867336683417087,1.5043216080402009,0.6937252157686028,107175.0,E07,1.896281407035176,1.4440201005025126,0.6140717605685758,121989.0,1.9415075376884423,0.045226130653266416,1.4741708542713567,0.03015075376884413,1.7078391959798995,0.0543550443537285
1.9867336683417087,1.0822110552763817,0.7843185800259008,105016.0,E08,1.896281407035176,1.0219095477386935,0.700737279966653,115153.0,1.9415075376884423,0.045226130653266416,1.0520603015075376,0.03015075376884413,1.49678391959799,0.0543550443537285
2.1073366834170852,1.1425125628140704,0.7494271852765745,107801.0,E10,2.1676381909547735,1.1425125628140704,0.645045606922897,115443.0,2.1374874371859294,0.03015075376884413,1.1425125628140704,0.0,1.64,0.03015075376884413
2.4992964824120603,2.1073366834170852,0.7342347788079716,107531.0,E11,2.4992964824120603,2.1073366834170852,0.7024678574510311,115890.0,2.4992964824120603,0.0,2.1073366834170852,0.0,2.3033165829145728,0.0
2.047035175879397,1.896281407035176,0.674846230934015,108767.0,F01,2.047035175879397,1.9565829145728642,0.7030336290191986,111154.0,2.047035175879397,0.0,1.92643216080402,0.03015075376884413,1.9867336683417085,0.03015075376884413
2.2279396984924627,0.0,0.7309850713740874,110124.0,F02,2.1676381909547735,1.6852261306532665,0.7380456396174605,105610.0,2.197788944723618,0.030150753768844574,1.6852261306532665,0.04470150753768863,1.9415075376884423,0.05391931684444388
1.9264321608040205,1.383718592964824,0.7145550044838125,109282.0,F03,2.1676381909547735,1.7153768844221111,0.7262535035814388,109174.0,2.047035175879397,0.12060301507537652,1.7153768844221111,0.04470150753768863,1.881206030150754,0.12862080710916693
2.288241206030151,1.896281407035176,0.747451805378436,107429.0,F04,2.2580904522613063,1.8359798994974876,0.7242511620291622,109937.0,2.2731658291457286,0.015075376884422287,1.8661306532663318,0.03015075376884413,2.06964824120603,0.033709567499996825
1.0822110552763817,2.2279396984924627,0.7619756504589243,105464.0,F05,1.1123618090452263,2.2580904522613063,0.736208001464799,109230.0,1.097286432160804,0.015075376884422287,2.2430150753768845,0.015075376884421843,1.6701507537688443,0.02131980244783554
2.0168844221105533,1.5043216080402009,0.7431870123011646,109827.0,F06,2.0168844221105533,1.4741708542713567,0.6143521488133419,124720.0,2.0168844221105533,0.0,1.4892462311557788,0.015075376884422065,1.7530653266331662,0.015075376884422065
2.4088442211055274,1.383718592964824,0.7193451476189625,111842.0,F09,2.348542713567839,1.2932663316582915,0.7114159813034093,112106.0,2.3786934673366833,0.03015075376884413,1.3384924623115577,0.045226130653266194,1.8585929648241204,0.054355044353728316
2.4088442211055274,0.0,0.38162611547555486,52444.0,F10,2.3183919597989955,0.0,0.27062131762185326,44808.0,2.3636180904522615,0.04522613065326597,0.0,0.0,1.1818090452261307,0.04522613065326597
0.9013065326633165,2.047035175879397,0.7198678885425873,107485.0,F11,0.9616080402010052,2.047035175879397,0.7617679496566233,107899.0,0.9314572864321609,0.03015075376884435,2.047035175879397,0.0,1.489246231155779,0.03015075376884435
2.2580904522613063,1.896281407035176,0.5974138629914877,123350.0,G01,2.2279396984924627,1.8359798994974876,0.715322070647755,110690.0,2.2430150753768845,0.015075376884421843,1.8661306532663318,0.03015075376884413,2.0545728643216083,0.03370956749999663
2.4992964824120603,1.8359798994974876,0.7041730147523317,107644.0,G02,2.4088442211055274,1.8359798994974876,0.7166309204647007,111900.0,2.454070351758794,0.045226130653266416,1.8359798994974876,0.0,2.1450251256281407,0.045226130653266416
2.288241206030151,1.6852261306532665,0.7052253293483463,110749.0,G03,2.2580904522613063,1.6852261306532665,0.7006701611201013,113704.0,2.2731658291457286,0.015075376884422287,1.6852261306532665,0.0,1.9791959798994976,0.015075376884422287
2.288241206030151,1.6249246231155778,0.7314511075891047,108524.0,G04,2.2279396984924627,1.5947738693467337,0.5906649291208442,125848.0,2.258090452261307,0.03015075376884413,1.6098492462311558,0.015075376884422065,1.9339698492462314,0.03370956749999673
2.197788944723618,1.3234170854271357,0.7287341176470589,106250.0,G05,0.0,0.0,0.0007688707628535134,29914.0,2.197788944723618,0.08940301507537661,1.3234170854271357,0.04470150753768863,1.7606030150753769,0.09995560955099043
2.047035175879397,2.288241206030151,0.7465291965600798,105235.0,G06,2.0168844221105533,2.2279396984924627,0.7259376986649714,110110.0,2.031959798994975,0.015075376884421843,2.258090452261307,0.03015075376884413,2.145025125628141,0.03370956749999663
2.348542713567839,1.7153768844221111,0.5395248218315992,106781.0,G07,2.3183919597989955,1.6852261306532665,0.5097671656982908,117895.0,2.3334673366834173,0.015075376884421843,1.7003015075376888,0.015075376884422287,2.016884422110553,0.02131980244783554
2.4088442211055274,1.4138693467336685,0.7445275594293264,105209.0,G08,2.378693467336683,1.3535678391959798,0.6785029993732653,111690.0,2.393768844221105,0.015075376884422287,1.3837185929648241,0.03015075376884435,1.8887437185929645,0.033709567499997026
2.1676381909547735,1.4741708542713567,0.698267056305126,112583.0,G09,2.1073366834170852,1.383718592964824,0.6270978138785344,122866.0,2.1374874371859294,0.03015075376884413,1.4289447236180903,0.045226130653266416,1.7832160804020099,0.0543550443537285
2.529447236180905,2.1073366834170852,0.719668390349828,108682.0,G10,2.6500502512562814,2.2580904522613063,0.7410756430072098,108047.0,2.589748743718593,0.06030150753768826,2.182713567839196,0.07537688442211055,2.386231155778894,0.096529511117078
2.1676381909547735,1.7153768844221111,0.6981856018729271,107639.0,H01,2.197788944723618,1.6852261306532665,0.6976994615761135,112365.0,2.182713567839196,0.015075376884422287,1.7003015075376888,0.015075376884422287,1.9415075376884423,0.021319802447835854
2.1676381909547735,1.7756783919597985,0.7339062350806836,104730.0,H02,0.0,0.0,0.0011559739080175047,24222.0,2.1676381909547735,0.08940301507537661,1.7756783919597985,0.04470150753768863,1.971658291457286,0.09995560955099043
2.378693467336683,2.0168844221105533,0.6300804115953695,114287.0,H03,0.0,0.0,0.00036980425028351657,40562.0,2.378693467336683,0.08940301507537661,2.0168844221105533,0.04470150753768863,2.197788944723618,0.09995560955099043
2.4088442211055274,1.8661306532663313,0.6533895810850584,112123.0,H04,2.348542713567839,1.7756783919597985,0.7435089896903396,107957.0,2.3786934673366833,0.03015075376884413,1.820904522613065,0.045226130653266416,2.099798994974874,0.0543550443537285
2.197788944723618,1.1425125628140704,0.7195001941081408,110763.0,H05,2.1073366834170852,1.1425125628140704,0.7224443483898855,111048.0,2.1525628140703517,0.045226130653266416,1.1425125628140704,0.0,1.647537688442211,0.045226130653266416
1.9565829145728642,1.4741708542713567,0.6791362835735081,109573.0,H06,1.9565829145728642,1.383718592964824,0.6852837111780894,114465.0,1.9565829145728642,0.0,1.4289447236180903,0.045226130653266416,1.6927638190954772,0.045226130653266416
2.438994974874372,1.896281407035176,0.7151148431711534,105274.0,H07,2.348542713567839,1.7756783919597985,0.6516865657364975,114997.0,2.3937688442211056,0.045226130653266416,1.8359798994974872,0.0603015075376887,2.1148743718592966,0.07537688442211082
0.9314572864321606,2.0771859296482407,0.7668849232632515,105686.0,H08,0.0,0.0,0.6605156063321386,107136.0,0.9314572864321606,0.08940301507537661,2.0771859296482407,0.04470150753768863,1.5043216080402007,0.09995560955099043
0.9314572864321606,2.1676381909547735,0.7497682784696285,108967.0,H09,0.9013065326633165,2.1676381909547735,0.758921649992248,109649.0,0.9163819095477386,0.015075376884422065,2.1676381909547735,0.0,1.542010050251256,0.015075376884422065
2.5595979899497485,0.9616080402010052,0.7405304481041747,104440.0,H10,0.0,0.0,0.00017118076688983568,52576.0,2.5595979899497485,0.08940301507537661,0.9616080402010052,0.04470150753768863,1.7606030150753769,0.09995560955099043
